n; height;;;;;;;;;
80000;80000;80000;80000;80000;80000;80000;80000;80000;80000;80000
81000;81000;81000;81000;81000;81000;81000;81000;81000;81000;81000
82000;82000;82000;82000;82000;82000;82000;82000;82000;82000;82000
83000;83000;83000;83000;83000;83000;83000;83000;83000;83000;83000
84000;84000;84000;84000;84000;84000;84000;84000;84000;84000;84000
85000;85000;85000;85000;85000;85000;85000;85000;85000;85000;85000
86000;86000;86000;86000;86000;86000;86000;86000;86000;86000;86000
87000;87000;87000;87000;87000;87000;87000;87000;87000;87000;87000
88000;88000;88000;88000;88000;88000;88000;88000;88000;88000;88000
89000;89000;89000;89000;89000;89000;89000;89000;89000;89000;89000
90000;90000;90000;90000;90000;90000;90000;90000;90000;90000;90000
91000;91000;91000;91000;91000;91000;91000;91000;91000;91000;91000
92000;92000;92000;92000;92000;92000;92000;92000;92000;92000;92000
93000;93000;93000;93000;93000;93000;93000;93000;93000;93000;93000
94000;94000;94000;94000;94000;94000;94000;94000;94000;94000;94000
95000;95000;95000;95000;95000;95000;95000;95000;95000;95000;95000
96000;96000;96000;96000;96000;96000;96000;96000;96000;96000;96000
97000;97000;97000;97000;97000;97000;97000;97000;97000;97000;97000
98000;98000;98000;98000;98000;98000;98000;98000;98000;98000;98000
99000;99000;99000;99000;99000;99000;99000;99000;99000;99000;99000
100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000
